calendar_consistent,case_id,cleaned_output,delta_seconds,error,error_subtype,error_type,estimated_cost_usd,extraction_clean,format,format_compliance,gold_choice,gold_formatted,input_tokens,latency_ms,model,model_cell,options,output_tokens,parse_mode,provider_model,raw_output,reasoning_mode,reasoning_tokens,selected_choice,selected_option_content,semantic_correct,syntactic_valid,task_id,task_type,timestamp,warnings
True,multi_hop_004__rfc_2822,"Thu, 28 Nov 2030 08:15:00 +0900",0.0,,,,0.00315,False,rfc_2822,1.0,,"Thu, 28 Nov 2030 08:15:00 +0900",195,5573,anthropic/claude-opus-4.6,large_non_reasoning,{},87,strict,anthropic/claude-4.6-opus-20260205,"The demo is exactly 3 weeks after November 12, 2030, which is December 3, 2030. QA freeze begins 5 days before the demo, which is November 28, 2030 at 8:15 AM Asia/Tokyo (UTC+9).

Thu, 28 Nov 2030 08:15:00 +0900",non_reasoning,0,,,True,True,multi_hop_004,multi_hop_reasoning,2026-03-14T07:58:18.814257Z,
,format_conv_004__iso_8601,2026-02-10T13:10:00+00:00,0.0,,,,0.00126,True,iso_8601,1.0,,2026-02-10T13:10:00+00:00,152,5031,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2026-02-10T13:10:00+00:00,non_reasoning,0,,,True,True,format_conv_004,format_conversion,2026-03-14T07:58:19.902825Z,
True,edge_009__natural_language,"Sunday, March 30, 2025 at 4:30 AM BST",3600.0,,,arithmetic_error,0.00134,True,natural_language,0.972972972972973,,"Sunday, March 30, 2025 at 3:30 AM BST",158,3859,anthropic/claude-opus-4.6,large_non_reasoning,{},22,strict,anthropic/claude-4.6-opus-20260205,"Sunday, March 30, 2025 at 4:30 AM BST",non_reasoning,0,,,False,True,edge_009,edge_cases,2026-03-14T07:58:20.812138Z,
,temporal_arith_012__iso_8601,2027-09-08T18:00:00+10:00,0.0,,,,0.00131,True,iso_8601,1.0,,2027-09-08T18:00:00+10:00,162,4404,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2027-09-08T18:00:00+10:00,non_reasoning,0,,,True,True,temporal_arith_012,temporal_arithmetic,2026-03-14T07:58:21.663676Z,
,mc_006__rfc_2822,C,,,,,0.00144,True,rfc_2822,1.0,C,"Wed, 02 Dec 2026 13:55:00 -0500",268,3943,anthropic/claude-opus-4.6,large_non_reasoning,"{""A"": ""Wed, 02 12 2026 13:55:00 -0500"", ""B"": ""Thu, 02 Dec 2026 13:55:00 -0500"", ""C"": ""Wed, 02 Dec 2026 13:55:00 -0500"", ""D"": ""Thu, 03 Dec 2026 13:55:00 -0500""}",4,choice_letter,anthropic/claude-4.6-opus-20260205,C,non_reasoning,0,C,"Wed, 02 Dec 2026 13:55:00 -0500",True,True,mc_006,multiple_choice_validation,2026-03-14T07:58:22.669420Z,
True,multi_hop_019__natural_language,"Thursday, May 15, 2025 at 4:30 AM PDT",0.0,,,,0.003575,False,natural_language,1.0,,"Thursday, May 15, 2025 at 4:30 AM PDT",195,5968,anthropic/claude-opus-4.6,large_non_reasoning,{},104,strict,anthropic/claude-4.6-opus-20260205,"May 13, 2025 is a Tuesday. The next Wednesday is May 14, 2025. The follow-up review is at 4:30 PM America/Los_Angeles on May 14, 2025. Adding 12 hours gives May 15, 2025 at 4:30 AM America/Los_Angeles (PDT).

Thursday, May 15, 2025 at 4:30 AM PDT",non_reasoning,0,,,True,True,multi_hop_019,multi_hop_reasoning,2026-03-14T07:58:24.782993Z,
,edge_011__iso_8601,2026-03-13T12:00:00+05:30,0.0,,,,0.00123,True,iso_8601,1.0,,2026-03-13T12:00:00+05:30,146,4926,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2026-03-13T12:00:00+05:30,non_reasoning,0,,,True,True,edge_011,edge_cases,2026-03-14T07:58:24.829646Z,
True,edge_019__natural_language,"Tuesday, February 29, 2028 at 8:00 AM AEDT",0.0,,,,0.00134,True,natural_language,1.0,,"Tuesday, February 29, 2028 at 8:00 AM AEDT",148,5240,anthropic/claude-opus-4.6,large_non_reasoning,{},24,strict,anthropic/claude-4.6-opus-20260205,"Tuesday, February 29, 2028 at 8:00 AM AEDT",non_reasoning,0,,,True,True,edge_019,edge_cases,2026-03-14T07:58:26.550904Z,
True,format_conv_007__rfc_2822,"Wed, 20 Mar 2024 17:35:00 +0900",0.0,,,,0.00133,True,rfc_2822,1.0,,"Wed, 20 Mar 2024 17:35:00 +0900",156,6489,anthropic/claude-opus-4.6,large_non_reasoning,{},22,strict,anthropic/claude-4.6-opus-20260205,"Wed, 20 Mar 2024 17:35:00 +0900",non_reasoning,0,,,True,True,format_conv_007,format_conversion,2026-03-14T07:58:28.651127Z,
True,edge_014__rfc_2822,"Tue, 29 Feb 2028 09:00:00 +0000",0.0,,,,0.001325,True,rfc_2822,1.0,,"Tue, 29 Feb 2028 09:00:00 +0000",150,5516,anthropic/claude-opus-4.6,large_non_reasoning,{},23,strict,anthropic/claude-4.6-opus-20260205,"Tue, 29 Feb 2028 09:00:00 +0000",non_reasoning,0,,,True,True,edge_014,edge_cases,2026-03-14T07:58:28.684092Z,
True,direct_gen_015__rfc_2822,"Tue, 16 Apr 2030 09:40:00 -0700",0.0,,,,0.00136,True,rfc_2822,1.0,,"Tue, 16 Apr 2030 09:40:00 -0700",157,3901,anthropic/claude-opus-4.6,large_non_reasoning,{},23,strict,anthropic/claude-4.6-opus-20260205,"Tue, 16 Apr 2030 09:40:00 -0700",non_reasoning,0,,,True,True,direct_gen_015,direct_generation,2026-03-14T07:58:29.182819Z,
True,direct_gen_014__rfc_2822,"Mon, 18 Apr 2022 11:50:00 -0400",0.0,,,,0.001335,True,rfc_2822,1.0,,"Mon, 18 Apr 2022 11:50:00 -0400",157,4862,anthropic/claude-opus-4.6,large_non_reasoning,{},22,strict,anthropic/claude-4.6-opus-20260205,"Mon, 18 Apr 2022 11:50:00 -0400",non_reasoning,0,,,True,True,direct_gen_014,direct_generation,2026-03-14T07:58:30.190832Z,
,mc_013__iso_8601,A,,,,,0.001375,True,iso_8601,1.0,A,2024-08-07T10:00:00+09:00,255,3596,anthropic/claude-opus-4.6,large_non_reasoning,"{""A"": ""2024-08-07T10:00:00+09:00"", ""B"": ""2024-08-07T10:00:00-09:00"", ""C"": ""2024-08-08T10:00:00+09:00"", ""D"": ""2024-08-07 10:00:00+09:00""}",4,choice_letter,anthropic/claude-4.6-opus-20260205,A,non_reasoning,0,A,2024-08-07T10:00:00+09:00,True,True,mc_013,multiple_choice_validation,2026-03-14T07:58:32.248053Z,
True,temporal_arith_012__rfc_2822,"Wed, 08 Sep 2027 18:00:00 +1000",0.0,,,,0.003,False,rfc_2822,1.0,,"Wed, 08 Sep 2027 18:00:00 +1000",165,6575,anthropic/claude-opus-4.6,large_non_reasoning,{},87,strict,anthropic/claude-4.6-opus-20260205,"60 hours after September 6, 2027 at 6:00 AM is September 8, 2027 at 6:00 PM (adding 2 days and 12 hours).

Australia/Sydney in September is in AEST (UTC+10).

Wed, 08 Sep 2027 18:00:00 +1000",non_reasoning,0,,,True,True,temporal_arith_012,temporal_arithmetic,2026-03-14T07:58:33.126513Z,
True,direct_gen_007__natural_language,"Monday, May 05, 2025 at 7:50 AM UTC",0.0,,,,0.00127,True,natural_language,0.9705882352941176,,"Monday, May 5, 2025 at 7:50 AM UTC",149,4640,anthropic/claude-opus-4.6,large_non_reasoning,{},21,strict,anthropic/claude-4.6-opus-20260205,"Monday, May 05, 2025 at 7:50 AM UTC",non_reasoning,0,,,True,True,direct_gen_007,direct_generation,2026-03-14T07:58:33.324919Z,
,multi_hop_014__iso_8601,2028-06-16T09:00:00+00:00,0.0,,,,0.00144,True,iso_8601,1.0,,2028-06-16T09:00:00+00:00,188,5009,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2028-06-16T09:00:00+00:00,non_reasoning,0,,,True,True,multi_hop_014,multi_hop_reasoning,2026-03-14T07:58:34.192425Z,
,direct_gen_014__iso_8601,2022-04-18T11:50:00-04:00,0.0,,,,0.00127,True,iso_8601,1.0,,2022-04-18T11:50:00-04:00,154,4214,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2022-04-18T11:50:00-04:00,non_reasoning,0,,,True,True,direct_gen_014,direct_generation,2026-03-14T07:58:36.463193Z,
True,multi_hop_020__natural_language,"Monday, September 29, 2025 at 8:15 AM JST",0.0,,,,0.00338,False,natural_language,1.0,,"Monday, September 29, 2025 at 8:15 AM JST",191,6502,anthropic/claude-opus-4.6,large_non_reasoning,{},97,strict,anthropic/claude-4.6-opus-20260205,"The demo is exactly 2 weeks after September 18, 2025, which is October 2, 2025. QA freeze begins 3 days before the demo, which is September 29, 2025, at 8:15 AM Asia/Tokyo time.

September 29, 2025 is a Monday.

Monday, September 29, 2025 at 8:15 AM JST",non_reasoning,0,,,True,True,multi_hop_020,multi_hop_reasoning,2026-03-14T07:58:36.694535Z,
True,edge_018__natural_language,"Saturday, March 14, 2026 at 12:00 PM UTC",0.0,,,,0.00123,True,natural_language,1.0,,"Saturday, March 14, 2026 at 12:00 PM UTC",141,4160,anthropic/claude-opus-4.6,large_non_reasoning,{},21,strict,anthropic/claude-4.6-opus-20260205,"Saturday, March 14, 2026 at 12:00 PM UTC",non_reasoning,0,,,True,True,edge_018,edge_cases,2026-03-14T07:58:37.287531Z,
,mc_018__natural_language,D,,,,,0.001445,True,natural_language,1.0,D,"Monday, October 20, 2025 at 1:50 PM AEDT",269,4851,anthropic/claude-opus-4.6,large_non_reasoning,"{""A"": ""Tuesday, October 20, 2025 at 1:50 PM AEDT"", ""B"": ""Tuesday, October 21, 2025 at 1:50 PM AEDT"", ""C"": ""Monday, October 20, 2025 at 1:50 AM AEDT"", ""D"": ""Monday, October 20, 2025 at 1:50 PM AEDT""}",4,choice_letter,anthropic/claude-4.6-opus-20260205,D,non_reasoning,0,D,"Monday, October 20, 2025 at 1:50 PM AEDT",True,True,mc_018,multiple_choice_validation,2026-03-14T07:58:38.176413Z,
True,multi_hop_009__rfc_2822,"Tue, 07 Jan 2025 10:00:00 -0500",0.0,,,,0.00148,True,rfc_2822,1.0,,"Tue, 07 Jan 2025 10:00:00 -0500",181,5493,anthropic/claude-opus-4.6,large_non_reasoning,{},23,strict,anthropic/claude-4.6-opus-20260205,"Tue, 07 Jan 2025 10:00:00 -0500",non_reasoning,0,,,True,True,multi_hop_009,multi_hop_reasoning,2026-03-14T07:58:39.686080Z,
True,format_conv_001__natural_language,"Sunday, September 27, 2020 at 11:55 AM +0530",0.0,,,,0.001355,True,natural_language,0.8809523809523809,,"Sunday, September 27, 2020 at 11:55 AM IST",156,4157,anthropic/claude-opus-4.6,large_non_reasoning,{},23,strict,anthropic/claude-4.6-opus-20260205,"Sunday, September 27, 2020 at 11:55 AM +0530",non_reasoning,0,,,True,True,format_conv_001,format_conversion,2026-03-14T07:58:40.624031Z,
,format_conv_003__iso_8601,2023-04-12T06:10:00+09:00,0.0,,,,0.001265,True,iso_8601,1.0,,2023-04-12T06:10:00+09:00,153,5043,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2023-04-12T06:10:00+09:00,non_reasoning,0,,,True,True,format_conv_003,format_conversion,2026-03-14T07:58:42.331423Z,
True,multi_hop_005__rfc_2822,"Sun, 30 Apr 2028 10:00:00 +0900",0.0,,,,0.003695,False,rfc_2822,1.0,,"Sun, 30 Apr 2028 10:00:00 +0900",179,6060,anthropic/claude-opus-4.6,large_non_reasoning,{},112,strict,anthropic/claude-4.6-opus-20260205,"The first Thursday of May 2028 is May 4, 2028.

Alice's meeting: May 4, 2028 at 10:00 AM Asia/Tokyo (UTC+9).

96 hours before that: May 4, 2028 10:00 AM minus 96 hours = April 30, 2028 10:00 AM Asia/Tokyo.

Sun, 30 Apr 2028 10:00:00 +0900",non_reasoning,0,,,True,True,multi_hop_005,multi_hop_reasoning,2026-03-14T07:58:42.755596Z,
,edge_012__iso_8601,2026-03-13T12:00:00-07:00,0.0,,,,0.00123,True,iso_8601,1.0,,2026-03-13T12:00:00-07:00,146,5249,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2026-03-13T12:00:00-07:00,non_reasoning,0,,,True,True,edge_012,edge_cases,2026-03-14T07:58:43.426893Z,
True,temporal_arith_008__rfc_2822,"Fri, 14 Feb 2020 15:00:00 +1100",0.0,,,,0.0014,True,rfc_2822,1.0,,"Fri, 14 Feb 2020 15:00:00 +1100",165,5099,anthropic/claude-opus-4.6,large_non_reasoning,{},23,strict,anthropic/claude-4.6-opus-20260205,"Fri, 14 Feb 2020 15:00:00 +1100",non_reasoning,0,,,True,True,temporal_arith_008,temporal_arithmetic,2026-03-14T07:58:44.786520Z,
,mc_005__iso_8601,B,,,,,0.001365,True,iso_8601,1.0,B,2028-11-05T06:55:00+00:00,253,4378,anthropic/claude-opus-4.6,large_non_reasoning,"{""A"": ""2028-11-06T06:55:00+00:00"", ""B"": ""2028-11-05T06:55:00+00:00"", ""C"": ""2028-11-05T06:55:00-00:00"", ""D"": ""2028-11-05 06:55:00+00:00""}",4,choice_letter,anthropic/claude-4.6-opus-20260205,B,non_reasoning,0,B,2028-11-05T06:55:00+00:00,True,True,mc_005,multiple_choice_validation,2026-03-14T07:58:45.003253Z,
True,extract_015__rfc_2822,"Sat, 13 Jul 2024 12:40:00 +1000",0.0,,,,0.001795,True,rfc_2822,1.0,,"Sat, 13 Jul 2024 12:40:00 +1000",244,4113,anthropic/claude-opus-4.6,large_non_reasoning,{},23,strict,anthropic/claude-4.6-opus-20260205,"Sat, 13 Jul 2024 12:40:00 +1000",non_reasoning,0,,,True,True,extract_015,extraction_from_passage,2026-03-14T07:58:46.445693Z,
,multi_hop_002__iso_8601,2030-12-13T09:00:00+00:00,0.0,,,,0.003215,False,iso_8601,1.0,,2030-12-13T09:00:00+00:00,188,5201,anthropic/claude-opus-4.6,large_non_reasoning,{},91,strict,anthropic/claude-4.6-opus-20260205,"Deployment: 2030-11-12T09:00:00 UTC
Expiry: 45 days later = 2030-12-27T09:00:00 UTC
Reminder: 14 days before expiry = 2030-12-13T09:00:00 UTC

2030-12-13T09:00:00+00:00",non_reasoning,0,,,True,True,multi_hop_002,multi_hop_reasoning,2026-03-14T07:58:47.957453Z,
,mc_004__natural_language,B,,,,,0.001395,True,natural_language,1.0,B,"Tuesday, December 21, 2027 at 6:25 AM EST",259,4659,anthropic/claude-opus-4.6,large_non_reasoning,"{""A"": ""Tuesday, December 21, 2027 at 6:25 PM EST"", ""B"": ""Tuesday, December 21, 2027 at 6:25 AM EST"", ""C"": ""Wednesday, December 21, 2027 at 6:25 AM EST"", ""D"": ""Wednesday, December 22, 2027 at 6:25 AM EST""}",4,choice_letter,anthropic/claude-4.6-opus-20260205,B,non_reasoning,0,B,"Tuesday, December 21, 2027 at 6:25 AM EST",True,True,mc_004,multiple_choice_validation,2026-03-14T07:58:48.087277Z,
True,extract_007__rfc_2822,"Thu, 04 Aug 2022 15:55:00 +0530",0.0,,,,0.001785,True,rfc_2822,1.0,,"Thu, 04 Aug 2022 15:55:00 +0530",247,4432,anthropic/claude-opus-4.6,large_non_reasoning,{},22,strict,anthropic/claude-4.6-opus-20260205,"Thu, 04 Aug 2022 15:55:00 +0530",non_reasoning,0,,,True,True,extract_007,extraction_from_passage,2026-03-14T07:58:49.219846Z,
,temporal_arith_013__iso_8601,2023-04-06T07:20:00-04:00,0.0,,,,0.00132,True,iso_8601,1.0,,2023-04-06T07:20:00-04:00,164,5595,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2023-04-06T07:20:00-04:00,non_reasoning,0,,,True,True,temporal_arith_013,temporal_arithmetic,2026-03-14T07:58:50.599209Z,
,mc_009__iso_8601,A,,,,,0.001375,True,iso_8601,1.0,A,2025-02-26T15:55:00+11:00,255,4575,anthropic/claude-opus-4.6,large_non_reasoning,"{""A"": ""2025-02-26T15:55:00+11:00"", ""B"": ""2025-02-27T15:55:00+11:00"", ""C"": ""2025-02-26T15:55:00-11:00"", ""D"": ""2025-02-26 15:55:00+11:00""}",4,choice_letter,anthropic/claude-4.6-opus-20260205,A,non_reasoning,0,A,2025-02-26T15:55:00+11:00,True,True,mc_009,multiple_choice_validation,2026-03-14T07:58:51.021697Z,
True,temporal_arith_007__natural_language,"Friday, March 29, 2030 at 7:30 PM IST",0.0,,,,0.001365,True,natural_language,1.0,,"Friday, March 29, 2030 at 7:30 PM IST",163,4487,anthropic/claude-opus-4.6,large_non_reasoning,{},22,strict,anthropic/claude-4.6-opus-20260205,"Friday, March 29, 2030 at 7:30 PM IST",non_reasoning,0,,,True,True,temporal_arith_007,temporal_arithmetic,2026-03-14T07:58:52.445505Z,
True,format_conv_004__rfc_2822,"Tue, 10 Feb 2026 13:10:00 +0000",0.0,,,,0.00135,True,rfc_2822,1.0,,"Tue, 10 Feb 2026 13:10:00 +0000",155,5541,anthropic/claude-opus-4.6,large_non_reasoning,{},23,strict,anthropic/claude-4.6-opus-20260205,"Tue, 10 Feb 2026 13:10:00 +0000",non_reasoning,0,,,True,True,format_conv_004,format_conversion,2026-03-14T07:58:53.629600Z,
True,direct_gen_014__natural_language,"Monday, April 18, 2022 at 11:50 AM EDT",0.0,,,,0.00129,True,natural_language,1.0,,"Monday, April 18, 2022 at 11:50 AM EDT",153,5017,anthropic/claude-opus-4.6,large_non_reasoning,{},21,strict,anthropic/claude-4.6-opus-20260205,"Monday, April 18, 2022 at 11:50 AM EDT",non_reasoning,0,,,True,True,direct_gen_014,direct_generation,2026-03-14T07:58:54.237850Z,
,mc_001__natural_language,A,,,,,0.001395,True,natural_language,1.0,A,"Saturday, November 13, 2021 at 5:20 PM EST",259,4789,anthropic/claude-opus-4.6,large_non_reasoning,"{""A"": ""Saturday, November 13, 2021 at 5:20 PM EST"", ""B"": ""Sunday, November 14, 2021 at 5:20 PM EST"", ""C"": ""Saturday, November 13, 2021 at 5:20 AM EST"", ""D"": ""Sunday, November 13, 2021 at 5:20 PM EST""}",4,choice_letter,anthropic/claude-4.6-opus-20260205,A,non_reasoning,0,A,"Saturday, November 13, 2021 at 5:20 PM EST",True,True,mc_001,multiple_choice_validation,2026-03-14T07:58:55.389125Z,
True,direct_gen_012__rfc_2822,"Sun, 30 Aug 2020 12:40:00 +0530",0.0,,,,0.001335,True,rfc_2822,1.0,,"Sun, 30 Aug 2020 12:40:00 +0530",157,5233,anthropic/claude-opus-4.6,large_non_reasoning,{},22,strict,anthropic/claude-4.6-opus-20260205,"Sun, 30 Aug 2020 12:40:00 +0530",non_reasoning,0,,,True,True,direct_gen_012,direct_generation,2026-03-14T07:58:56.255948Z,
True,extract_001__natural_language,"Tuesday, June 30, 2026 at 7:00 PM EDT",0.0,,,,0.00172,True,natural_language,1.0,,"Tuesday, June 30, 2026 at 7:00 PM EDT",239,4733,anthropic/claude-opus-4.6,large_non_reasoning,{},21,strict,anthropic/claude-4.6-opus-20260205,"Tuesday, June 30, 2026 at 7:00 PM EDT",non_reasoning,0,,,True,True,extract_001,extraction_from_passage,2026-03-14T07:58:58.221760Z,
True,direct_gen_018__rfc_2822,"Tue, 10 Feb 2026 08:50:00 +0000",0.0,,,,0.00135,True,rfc_2822,1.0,,"Tue, 10 Feb 2026 08:50:00 +0000",155,5094,anthropic/claude-opus-4.6,large_non_reasoning,{},23,strict,anthropic/claude-4.6-opus-20260205,"Tue, 10 Feb 2026 08:50:00 +0000",non_reasoning,0,,,True,True,direct_gen_018,direct_generation,2026-03-14T07:58:59.766626Z,
True,extract_002__natural_language,"Wednesday, February 27, 2030 at 11:15 AM GMT",0.0,,,,0.001715,True,natural_language,1.0,,"Wednesday, February 27, 2030 at 11:15 AM GMT",238,5011,anthropic/claude-opus-4.6,large_non_reasoning,{},21,strict,anthropic/claude-4.6-opus-20260205,"Wednesday, February 27, 2030 at 11:15 AM GMT",non_reasoning,0,,,True,True,extract_002,extraction_from_passage,2026-03-14T07:59:00.291828Z,
True,temporal_arith_011__natural_language,"Monday, October 31, 2022 at 11:40 AM AEDT",0.0,,,,0.001405,True,natural_language,1.0,,"Monday, October 31, 2022 at 11:40 AM AEDT",161,5071,anthropic/claude-opus-4.6,large_non_reasoning,{},24,strict,anthropic/claude-4.6-opus-20260205,"Monday, October 31, 2022 at 11:40 AM AEDT",non_reasoning,0,,,True,True,temporal_arith_011,temporal_arithmetic,2026-03-14T07:59:01.503671Z,
,extract_002__iso_8601,2030-02-27T11:15:00+00:00,0.0,,,,0.001695,True,iso_8601,1.0,,2030-02-27T11:15:00+00:00,239,5490,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2030-02-27T11:15:00+00:00,non_reasoning,0,,,True,True,extract_002,extraction_from_passage,2026-03-14T07:59:02.788702Z,
,mc_004__rfc_2822,C,,,,,0.00145,True,rfc_2822,1.0,C,"Tue, 21 Dec 2027 06:25:00 -0500",270,5230,anthropic/claude-opus-4.6,large_non_reasoning,"{""A"": ""Wed, 22 Dec 2027 06:25:00 -0500"", ""B"": ""Tue, 21 12 2027 06:25:00 -0500"", ""C"": ""Tue, 21 Dec 2027 06:25:00 -0500"", ""D"": ""Wed, 21 Dec 2027 06:25:00 -0500""}",4,choice_letter,anthropic/claude-4.6-opus-20260205,C,non_reasoning,0,C,"Tue, 21 Dec 2027 06:25:00 -0500",True,True,mc_004,multiple_choice_validation,2026-03-14T07:59:03.452962Z,
,extract_009__iso_8601,2024-09-02T08:40:00+01:00,0.0,,,,0.001705,True,iso_8601,1.0,,2024-09-02T08:40:00+01:00,241,4559,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2024-09-02T08:40:00+01:00,non_reasoning,0,,,True,True,extract_009,extraction_from_passage,2026-03-14T07:59:04.326284Z,
,multi_hop_016__iso_8601,2030-06-17T08:15:00+09:00,0.0,,,,0.00146,True,iso_8601,1.0,,2030-06-17T08:15:00+09:00,192,4987,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2030-06-17T08:15:00+09:00,non_reasoning,0,,,True,True,multi_hop_016,multi_hop_reasoning,2026-03-14T07:59:06.491924Z,
True,temporal_arith_006__rfc_2822,"Fri, 03 Jan 2025 12:50:00 -0500",0.0,,,,0.00376,False,rfc_2822,1.0,,"Fri, 03 Jan 2025 12:50:00 -0500",167,6216,anthropic/claude-opus-4.6,large_non_reasoning,{},117,strict,anthropic/claude-4.6-opus-20260205,"Starting from December 30, 2024 at 6:50 PM EST, adding 90 hours:

90 hours = 3 days and 18 hours

December 30, 6:50 PM + 3 days = January 2, 6:50 PM
January 2, 6:50 PM + 18 hours = January 3, 12:50 PM

Fri, 03 Jan 2025 12:50:00 -0500",non_reasoning,0,,,True,True,temporal_arith_006,temporal_arithmetic,2026-03-14T07:59:06.508431Z,
,mc_014__natural_language,A,,,,,0.001405,True,natural_language,1.0,A,"Thursday, March 12, 2020 at 8:55 AM JST",261,4583,anthropic/claude-opus-4.6,large_non_reasoning,"{""A"": ""Thursday, March 12, 2020 at 8:55 AM JST"", ""B"": ""Friday, March 12, 2020 at 8:55 AM JST"", ""C"": ""Thursday, March 12, 2020 at 8:55 PM JST"", ""D"": ""Friday, March 13, 2020 at 8:55 AM JST""}",4,choice_letter,anthropic/claude-4.6-opus-20260205,A,non_reasoning,0,A,"Thursday, March 12, 2020 at 8:55 AM JST",True,True,mc_014,multiple_choice_validation,2026-03-14T07:59:07.373243Z,
,direct_gen_018__iso_8601,2026-02-10T08:50:00+00:00,0.0,,,,0.00126,True,iso_8601,1.0,,2026-02-10T08:50:00+00:00,152,4816,anthropic/claude-opus-4.6,large_non_reasoning,{},20,strict,anthropic/claude-4.6-opus-20260205,2026-02-10T08:50:00+00:00,non_reasoning,0,,,True,True,direct_gen_018,direct_generation,2026-03-14T07:59:08.270303Z,
True,format_conv_019__rfc_2822,"Wed, 08 Jun 2022 07:25:00 -0400",0.0,,,,0.001335,True,rfc_2822,1.0,,"Wed, 08 Jun 2022 07:25:00 -0400",157,5078,anthropic/claude-opus-4.6,large_non_reasoning,{},22,strict,anthropic/claude-4.6-opus-20260205,"Wed, 08 Jun 2022 07:25:00 -0400",non_reasoning,0,,,True,True,format_conv_019,format_conversion,2026-03-14T07:59:09.405086Z,
